2954,2228
1905,2004
2473,1930
2004,1828
1893,1884
1813,2164
2202,2427
1895,2032
3135,2562
3371,2315
1842,1820
2910,2503
1930,3331
1842,1835
2217,1911
2407,2009
2804,2072
2104,2319
1928,2190
2569,3066
2756,2225
3183,2954
2217,1880
2023,2486
3371,2283
1865,3088
1902,1925
2004,1910
1910,1825
1865,2689
1928,3074
2785,2086
2316,1823
2567,1895
1837,2640
2440,2405
1899,2190
1875,2646
3135,3128
2432,2636
3097,3331
1895,2127
3087,3331
2889,2132
2862,1821
3403,3135
3140,2557
2117,3053
2315,2283
1865,1930
1905,1836
2605,1865
2432,2635
2209,2220
2843,2657
2113,1992
2328,1992
2882,2811
2882,2802
2075,1826
2882,2702
2335,3061
2117,1884
2639,3263
2660,3327
2109,2507
2951,2143
2022,1874
2613,2117
2264,2159
3118,2995
2690,2849
2113,1990
2954,1839
3310,1887
3360,2684
2593,2227
3418,2560
1884,1847
2882,2583
1813,1987
2805,2072
2437,2787
1877,2143
2882,3158
2189,1869
2436,2640
2882,2703
2022,1987
3263,1828
2311,2700
2075,1836
2315,2256
3381,2017
2046,2143
2764,2105
1824,1800
2117,1826
2951,3287
2882,3190
2687,1943
2882,3192
2173,2127
2613,2378
1862,2143
1899,2038
2454,3355
2732,1887
2951,2072
2040,1821
2086,1874
3422,2560
2360,2064
2264,2540
3346,2382
2159,1842
2158,2143
1813,1929
1932,2227
2044,1995
2117,1985
1813,2405
3418,2559
2004,2319
2576,2235
2951,2238
2335,2599
2882,2443
2500,2971
2075,1985
2732,2143
2882,3159
3308,1992
2882,2529
2882,2720
2304,3061
2628,2195
2882,2584
2046,2433
1901,3287
2433,1826
2143,2238
2882,3160
2951,2197
2232,2227
2882,3286
3011,1975
2022,2094
2332,2143
1927,2756
2117,2009
1813,2310
2158,1992
1813,1981
2837,2960
3118,2264
2117,2240
2330,2227
1987,2086
2882,2915
2805,2143
3263,1949
2075,2072
2227,2755
2037,1990
3392,2143
2032,3392
1901,2197
2690,2029
2143,1992
3339,2143
2848,2600
1801,2072
1881,1981
2882,2809
1813,1966
2882,3229
1887,2058
3339,1992
2159,1997
2882,3271
2405,1881
1901,2142
1978,2843
2075,2197
1923,2143
3309,2143
1901,1992
2882,2705
2951,1794
1895,1966
2142,2628
2044,1842
2848,2777
2687,2031
2094,2086
2882,2582
2660,2034
2951,1992
2058,2756
2882,2445
2882,2483
2882,3191
2433,1836
2034,1992
1855,1854
2882,2810
2882,1793
2729,2143
2037,2860
1858,1966
2882,2447
2189,1990
3310,1794
2433,1985
2052,2418
2432,2456
2882,3394
1869,2113
2139,1972
2020,2118
3422,2559
1901,2143
2330,1848
3232,1999
3310,1992
2687,2105
3339,2238
2283,2256
2032,1880
1792,2806
2628,2058
2628,2143
1801,2143
3310,2143
2032,3263
2467,2143
1888,2311
1953,2818
2031,2128
2692,2695
2732,2850
2353,2917
2850,1877
1978,2628
2730,2068
2536,2531
3310,2850
2889,3263
2142,1999
2083,2136
3186,1997
1953,2335
1978,2158
2537,2531
3263,2190
2036,3186
1924,2965
2843,2849
2115,1908
2030,1884
2850,3308
2002,1877
2732,2628
2498,3195
2233,1798
3183,1997
1923,2467
2189,2177
1909,2531
2866,2031
1900,2036
2843,2029
3118,1997
2002,3308
2437,2967
2241,2531
2532,2531
1923,2850
2639,2043
2228,2036
2701,3153
2150,2540
1924,3053
2311,1926
3118,2036
2002,2732
2932,1966
3305,1963
2660,2605
1938,1821
3305,1843
1929,2635
2027,2465
2353,2154
3308,1966
2698,2117
1887,2073
1875,2072
2073,2072
1911,1981
2021,1856
2660,3088
1938,1843
2027,3251
2120,2086
1833,1868
2730,1992
1885,2791
2781,2776
2117,2967
2864,1975
1822,2132
3251,2465
2660,1930
2433,2628
2816,2974
1880,1981
2405,1862
2020,2044
2827,1963
1794,1875
2076,2197
1901,2010
1901,2405
2612,3251
2187,2117
2075,1883
2117,2028
2845,2001
2407,2169
2037,1869
1901,3355
2660,3087
1922,1990
2791,2374
2393,2973
2407,2220
2660,3329
3253,3251
2912,2465
2023,1986
3253,2465
2036,1963
1794,2073
2418,2946
1875,2197
2022,2120
3355,1862
1922,1877
2021,1951
2073,2197
2051,2021
2830,2378
1900,2863
3112,2165
1858,2429
2120,1928
3097,2660
1869,1922
1952,1821
1861,2832
2437,3307
1978,2788
2216,2433
1880,2127
2197,2069
2687,2169
2117,2866
3118,2796
3405,2684
2158,2069
2951,2073
2003,1998
2058,1843
1931,2031
1792,2671
2440,3406
2534,2531
1957,2531
2860,2545
2037,2009
1907,1799
2433,1822
1927,2773
3263,2917
2433,2208
1945,2072
2440,2542
1826,2169
3341,1843
1880,2900
3308,2208
1888,2796
1911,2127
2433,1821
2855,2220
2075,2208
3342,3255
2433,1847
2117,1997
1922,2105
2625,2029
2758,3306
2540,1975
2931,2628
1823,2917
1815,2531
3310,1843
3310,2208
2822,2084
2058,1848
3341,1821
2117,2777
2162,1839
1813,2040
2556,3137
2304,1884
2687,1907
2628,1877
2923,2658
2197,2208
2603,2165
2113,2121
3342,2158
2090,1928
2043,2622
2613,1887
1900,2622
2433,1843
2077,1922
2058,1821
2032,2127
2209,2310
2693,3089
2117,2036
2646,2849
3137,2554
2721,2197
2639,2117
2007,1848
1927,2168
1932,2007
2597,3128
2075,3185
2163,2486
1895,2027
1807,2197
2117,1963
3016,2159
1895,2208
2051,1875
2158,2003
3118,2190
3410,2455
1902,1928
2997,1884
1978,1956
1951,1945
2073,1856
3016,2540
2502,2628
2127,1975
2075,3118
1928,1878
2075,1968
3381,2117
1999,2890
2726,2917
3046,1812
1865,2106
2850,2931
3255,2917
1978,2931
1951,2208
2593,2731
3098,2158
3278,2555
2009,2849
2028,2303
2153,1868
1895,1945
1951,2525
2613,2029
2251,2923
3118,3141
1895,2098
3128,2455
1897,2787
3211,2460
2690,1951
2046,1949
2234,1931
2561,3278
2105,2359
2159,1856
2105,2107
2253,1901
3014,2159
1850,1928
1915,1965
3310,2088
3305,2433
1890,1929
1902,2034
1971,2072
1902,2545
2628,2003
1990,1828
2669,1951
2046,2153
2699,3153
2931,2143
2051,2545
2488,2295
2485,2163
2481,1966
2513,2107
3308,2003
2617,3373
2075,2233
1903,2164
2037,2671
1856,2619
1878,2034
2845,2165
2253,1877
2455,3267
2086,2617
2020,2359
1893,2965
2877,2460
2051,2690
1902,1911
2845,2238
2022,2164
2253,1903
1858,2260
1902,2745
1978,1982
2075,2003
1892,2599
2004,2203
1856,2310
2086,2164
2439,1858
2657,3150
2874,2460
1865,2849
1888,2117
2027,2220
2070,2143
2163,2107
2164,1884
1978,1929
2266,2319
2051,2669
3375,2374
1978,2593
2022,2946
2174,2064
2215,2266
1869,1828
1915,2107
2670,1951
1987,2236
2455,3402
2687,2005
2745,2731
2994,1893
1865,2029
1990,2658
2654,3046
1893,3053
1905,2433
2931,1951
1893,1830
1813,2690
3118,2554
2157,2507
2158,1893
2931,1856
2020,2764
2850,2617
2669,1856
1836,1830
1902,1862
2850,1945
2628,2088
2158,2578
2075,1949
2010,2143
2058,2671
2670,1856
2138,3133
2931,1975
2613,2143
1837,1850
3280,2834
2690,1856
2037,1801
2051,2310
2075,3184
3238,1816
2037,3309
1888,3141
3318,2027
1965,2020
2374,2787
1869,2658
2075,2653
2042,2197
2335,2266
1962,2849
2311,1859
1978,2127
2142,2208
2051,2931
3184,2190
1898,2158
2845,1992
2037,2603
3309,2628
2000,2143
1858,2437
2289,1900
2075,3183
2009,2143
1951,2619
1965,2105
3309,2855
1927,2220
2000,1929
2176,2849
3403,2455
2051,1945
2203,1843
3375,1885
3339,1931
2660,2617
2169,2359
2150,1830
2051,2619
2002,2617
2531,3238
2051,3213
2075,2228
2844,2657
2640,2486
2339,2159
1965,2169
2417,1943
2158,2155
3310,2003
2220,2310
2332,2855
2332,2628
2526,2593
1800,2540
2051,2208
2417,1995
3321,2539
3141,2455
2653,3046
2335,1884
2436,1826
2075,2658
1895,2260
2770,1893
2555,2455
2904,2603
2037,2125
2597,3402
2090,2107
2617,2957
2051,2073
1951,2073
1965,2957
1902,1880
2009,2029
2027,2310
1890,3339
2157,2086
2069,1856
1902,2487
2120,2938
1876,2310
2875,2460
1978,2745
2157,1903
1885,2787
2561,2456
1888,2554
1923,1890
1982,2731
3014,2540
2878,2460
1902,1956
2153,1833
1794,2042
2150,2993
2219,1928
1869,1990
2960,2680
2554,2455
1858,2436
2075,2731
2318,2974
3019,2105
2439,1895
1929,2125
2203,1821
2234,2159
2219,1899
2485,2640
3375,1897
2557,2455
2195,2014
1895,2227
2427,2260
1965,1955
1855,2020
2879,2460
2752,2027
1945,1856
2037,1992
1813,2127
2437,2164
1956,2731
3112,2796
1905,1901
2153,1822
2037,2332
2957,2107
2633,3170
1923,2037
3151,2904
1923,1931
3405,2551
3310,1905
2967,2044
3185,2190
3118,2353
1951,2310
1981,2143
1951,2069
2208,1856
2436,2032
2020,2107
1813,1927
2513,1975
3342,2353
2051,2069
2590,1966
2818,2863
2670,1895
3310,2034
2266,2298
2169,2107
2613,2849
2388,2628
3310,1890
1895,1828
1927,2107
1971,2197
3310,1931
2850,3392
2002,3085
2228,2029
2328,1895
2436,2700
3305,1820
3150,2034
2228,3053
2850,3085
1900,2656
1830,1884
2849,2107
2328,1856
2174,2690
3186,1975
2849,2671
2228,1975
3053,3186
2493,2658
2209,2805
2436,2195
2228,1830
3183,2029
1813,2021
2209,2433
2849,3186
2774,2029
3310,2117
2234,2036
3360,2624
2209,1862
3342,2846
2208,2765
2164,2849
2726,1931
3085,2211
2539,2060
2732,3085
3346,2625
2845,1877
2075,2503
2670,2805
1923,2117
3183,2849
2439,1881
2037,1951
1900,2657
2264,2031
3342,3254
1814,1835
2843,1812
2494,2658
1895,2213
1800,2020
1793,3308
2020,1854
3213,1975
1869,2628
2158,3150
3305,1910
1902,2957
2721,1877
2701,1874
2860,2220
1890,2143
3302,1856
2051,1936
1854,2197
2624,3306
2075,2590
1792,3016
1888,2017
2837,2599
2005,2960
1877,3150
3302,2051
2020,2019
3340,2628
1813,1908
2837,3061
2119,2374
2671,1975
3308,3150
2719,1794
2437,2058
3150,2487
3118,2017
3183,2965
2827,2849
3183,3053
3185,2849
2056,1845
1813,2860
2059,2020
1901,2590
1877,2846
1813,2407
2684,2551
2624,2758
2912,3339
3118,1830
2228,2965
3302,1951
3183,1830
2075,2628
1813,2437
2209,3392
3213,2003
2628,1990
2437,1881
2692,2505
1885,2119
3184,2029
2051,2328
3185,2029
3371,2328
3183,1975
3184,2849
2075,3085
3085,3373
2654,2843
2086,2846
3342,3256
3332,2639
2657,2603
1813,2436
1813,2328
2965,3186
2848,2598
2732,2846
2505,2220
2670,3310
2228,2849
2996,3251
2346,2319
2001,2034
2037,2845
2037,1856
2850,2433
2328,1951
3339,2117
2579,2460
2732,3150
1854,2072
2158,2847
2954,2353
1936,1856
2845,1901
2701,1987
2020,1826
1951,1936
2603,2656
3181,2774
2935,1975
2653,2843
2690,2407
2439,1813
3118,3251
2951,2721
2017,3185
2540,2184
2107,2029
2850,2590
2639,2036
1951,2068
2119,1897
1858,2076
2017,2540
3341,3342
2639,2827
2134,1856
2176,1890
2113,3263
1817,2105
2423,2445
2818,1996
3263,2593
3011,2590
2553,2906
1938,1997
2974,2154
1829,2034
2578,1897
3232,2034
2023,2612
2979,1992
2974,2136
1987,2211
2513,3118
2210,1816
1824,1943
1895,1932
2037,1813
1910,2295
2020,1798
2730,1951
2844,2010
3232,2487
1858,1826
1902,1895
1851,2020
2029,2310
1839,1997
2162,1997
2019,2044
2481,2755
3157,2423
2405,3046
3016,1896
1821,2769
2599,2005
2591,3011
2540,2238
2904,1904
3253,1930
2540,1992
2578,1895
2639,2339
1890,2072
1902,1951
2234,2197
2210,1957
2051,2134
2295,1835
3375,1911
2447,2755
1869,2834
2550,2105
2423,3193
1910,1794
1987,2407
1820,2295
2113,2418
3381,2864
2405,2295
3305,1825
1902,1813
2573,2578
3332,1963
2232,2451
3360,2758
2423,3304
2578,2374
2061,2578
1895,2791
2174,3263
2020,2671
1829,1901
2020,3117
2684,3306
2447,2593
3011,3193
2834,1990
2593,1798
2004,3305
1884,1828
1871,1938
2210,2536
2590,2593
2210,2532
2451,2593
2051,1860
2234,2072
2732,3339
2481,2593
2380,3118
3151,2020
2051,2731
2210,2537
3265,2967
2075,2910
2924,3125
1887,1841
3313,1943
2134,2220
2046,2169
2165,1990
1906,1902
2954,2117
1858,1985
3011,2705
2550,2486
3042,2019
2003,1812
2332,2211
2451,2755
2106,2486
2849,2310
1907,2162
3011,2445
2995,2031
1860,1856
2556,3133
3326,3090
2553,1951
2210,2531
1951,1860
2246,2505
3011,2483
2796,2238
2232,2481
2436,1927
2904,1835
1903,2211
1807,3184
1900,3318
2158,2814
2948,2061
2169,1798
1884,2029
2860,2748
3346,2774
3368,2456
1902,2029
2407,2143
1927,2593
2217,1992
1902,2505
1813,1978
2954,2162
1794,1835
1892,3061
1837,2550
2907,3308
2845,2774
2578,1885
1822,1820
1901,2796
2880,2034
2046,1825
2513,2031
1830,1842
2704,2423
2423,2705
2423,2590
2423,3312
2040,2769
3212,1859
3355,3046
2380,1888
2423,3271
1978,1895
2612,2487
1943,1995
1869,1961
2046,1842
1813,2730
1825,1830
2423,2483
1794,1820
3128,3133
3118,2967
2628,2302
1890,2197
2086,2211
2134,1999
1887,3014
3341,2040
1951,2906
3098,2744
2210,2241
2948,2573
2212,2375
1902,2051
2162,2128
2022,2211
3375,1880
1902,1856
2075,2834
2335,2464
1855,1938
2210,2533
1829,2487
1829,2158
2232,2447
3402,3133
1927,1970
2830,2534
1961,1990
2159,2353
2197,1835
2210,2535
3371,2932
3011,3312
2023,2106
3007,2005
2639,2234
1840,2162
2951,2796
2075,2908
2318,2076
2140,2157
3118,1807
2208,1925
1906,1978
1900,1807
1980,2731
1957,3327
2451,3011
2563,3133
1869,2165
2046,2020
1858,2578
2834,2163
1906,2197
1915,2550
2210,1909
2210,2534
2162,2866
3011,3271
3304,3011
2010,3150
3151,2967
2485,2550
3157,3011
2037,2220
1902,1858
3287,2164
1858,1978
2612,2034
3118,1938
1815,3327
3371,2037
1951,2134
1927,1975
2423,2591
1982,2143
2554,3133
1858,2791
2451,2423
3014,1896
1800,2044
1851,2105
3263,2143
2176,2860
1807,3185
2210,1815
2704,3011
2502,2583
2440,2529
2232,1966
3095,2029
2937,3306
2043,2827
2014,2975
2995,2159
2037,2591
1928,1977
3371,2579
1794,1931
1847,1835
3308,2333
1813,2107
2440,3286
1978,2023
2197,2806
2158,2612
1977,2058
1798,2731
2440,1793
1819,1905
1943,1814
2134,2034
1901,2714
1793,1895
2849,2689
1943,2540
1798,2220
2862,3061
2086,2794
2014,2250
2502,2584
1966,1982
2752,2487
2513,3332
2440,2811
3159,3150
2159,2551
2672,3312
3212,1938
2502,3192
2672,3193
3157,2672
3339,3232
1813,3263
2440,2720
2672,2445
1839,2159
2451,2672
2440,2585
1903,2715
1858,1823
2461,2605
2673,2705
1996,1821
2216,2044
2043,3053
3232,2220
3212,2017
3332,2017
2180,2091
2502,2582
1924,1830
1910,1847
3157,2673
2502,3160
2043,2036
2174,2593
1907,2031
2673,3193
3128,3358
3379,1943
1839,3186
2837,2159
2037,3193
1917,1880
2204,2052
2134,2027
1996,1822
3118,1839
2440,2481
2578,2940
3332,2827
2804,2086
2134,2487
3159,2847
1792,2020
2051,3263
3159,2502
3159,2440
1801,2001
2502,2720
2672,2483
2672,2590
1792,2197
2440,3209
2897,1798
3373,1975
2440,3190
2433,2106
2612,2220
3183,1839
2844,3160
2732,1891
2415,2965
2502,2590
1839,3053
1927,3117
2037,2705
2591,2672
1813,2014
2502,2529
1987,3232
1871,1800
2502,2443
1901,2134
2540,1995
2037,3157
1830,3053
2037,3085
2440,3161
2612,1856
2805,2106
2043,1997
2502,2445
1813,2106
1887,2671
3140,3128
2159,1995
2176,2726
2752,2034
2216,3213
3245,1992
2037,1793
2660,2957
2502,2451
1892,1945
3318,2624
2579,2353
3137,2138
2502,3394
3263,1856
3346,2462
1900,2638
2502,3190
1895,2106
3159,2844
2440,2915
1896,2159
2554,3358
2072,2806
1996,2040
3302,2505
2689,2029
2037,2483
2502,2591
2253,3287
3332,1938
3180,1887
2139,3061
2037,2451
1981,2036
2037,3304
2440,2590
2440,3072
3304,2673
3137,3128
2440,3394
1907,2128
2440,2582
2578,2941
2960,2598
2502,3157
2995,1927
2440,2581
2440,2702
2502,3193
3160,2847
2397,2368
1966,2755
2440,3191
1795,2005
2440,2443
2502,3304
2850,2243
2502,3286
1895,2119
2037,3271
2229,2387
1858,2106
1895,2590
1987,2612
2502,3158
3150,3158
2502,2811
3371,2621
1871,2072
2440,3228
2502,2809
2560,3358
1951,3263
2805,2001
2866,1884
1858,2579
2843,2171
2445,2673
3082,2628
1901,2752
3362,2565
3245,2238
1951,2612
2502,2703
2440,2810
1895,3263
1877,1962
2440,2530
1902,1936
2672,2705
2440,3158
2664,2621
2673,3312
2513,3212
2037,3312
2150,2954
2792,1931
2561,3358
2502,2702
2440,2447
2158,2134
2037,2590
2653,1999
2440,2809
2951,2714
1813,2119
3411,3358
2590,2673
3137,3402
2440,2446
1902,2023
2158,3232
3304,2672
3160,3150
2591,2673
2409,2440
3339,2612
2158,2752
2440,2583
2405,1992
3360,3306
2043,1830
2673,2483
2905,1983
2051,2612
2502,2915
1895,1798
2962,3061
2043,2965
2704,2037
3085,1992
1951,3232
3232,1856
3346,2029
2037,2445
2672,3271
1987,1850
2502,3312
2849,2957
1922,2197
3158,2847
2158,2333
2502,3271
1858,2318
2440,3261
3095,2849
1813,1798
3302,1929
3310,3082
2339,1895
2943,2310
1871,2197
2502,2530
2153,1999
2502,3072
2150,2036
1891,1877
2605,2029
2440,3160
1855,2118
3150,2238
2023,1956
2051,3232
1942,1956
2440,2706
2440,3192
2502,3229
2628,2333
2075,1977
2605,2849
2673,3271
1966,2171
2440,2802
1896,2540
2316,2295
3085,2238
3042,1821
2440,3229
1936,2505
3253,2171
3114,1849
2502,3191
2440,3301
2965,1839
1888,1949
2784,2578
2502,2802
2440,2584
1922,2072
2253,1992
2653,2845
1813,2590
1830,1839
2440,2703
2957,2029
2830,2621
3392,2106
2890,2295
2995,2540
1793,1858
1980,1982
2451,2673
2440,2483
2500,1813
2502,2483
1931,2197
2502,2810
2624,2313
1858,2590
1903,2714
2844,3158
2502,2705
2157,1987
1862,1798
2621,2534
3109,3101
2557,3358
1903,2794
2621,2460
3319,1961
2090,3213
2502,1793
2400,2203
2863,2121
2845,3255
2471,2055
2726,2173
1903,2713
3299,2397
2519,3182
3255,2489
2091,1884
2032,2612
1794,2295
2261,2844
2530,2809
3180,1826
1815,3321
2075,2717
3160,2529
2409,2481
3346,2665
3405,3343
3371,1895
2823,2529
2628,2310
2581,2706
2328,3273
2730,2089
2014,3382
2957,2110
2304,3057
2573,2941
2433,2821
2461,2529
2234,2863
2560,2761
2461,2143
2561,3409
2811,2072
3253,2612
2720,3229
1887,2378
2694,2368
1931,2041
2473,2023
1906,3092
2909,2864
1793,2703
3272,2584
2530,2884
3112,3223
1882,2047
2796,3363
2728,2493
2339,2165
2721,2077
2698,2796
3344,2579
2994,3053
2340,2901
2447,2705
3232,1950
2864,2712
3189,3271
2471,3321
2728,2621
1906,3355
2922,2143
2922,2448
3092,1941
2085,2505
2558,2560
2994,2019
2539,2466
3210,2739
2083,2062
2739,3398
3299,3111
2797,2884
2556,2972
3222,2107
2579,3111
3120,2106
2811,3158
2644,2481
2502,2489
2524,3163
2571,1884
3080,3083
3157,2445
3230,3229
2077,2117
1793,3090
2212,3111
2593,2107
1942,2471
3242,3201
3210,2922
2077,2606
2630,2220
2923,3312
2811,2703
1827,2295
2690,1929
2378,2486
2623,2750
3378,3301
2186,2223
2830,1947
2703,2739
1900,3256
2657,2955
2863,2346
3189,3193
2625,3255
3097,3092
2762,2560
2675,2489
2533,2536
3118,2987
2821,3223
3128,3402
1917,2697
3150,1856
2797,2218
2730,2832
1927,1930
2708,2674
3263,2716
2450,2594
2743,2742
3210,2923
2839,2767
2053,2605
3190,1865
2694,2283
2821,3251
3159,3160
3343,3360
3332,2828
2644,2858
2096,1884
3318,2133
2255,1860
3232,2310
2462,3111
2912,2824
3233,3133
3355,2165
3092,2027
2856,3158
1793,3182
2612,3223
2912,3251
2378,2539
2423,2672
2954,2993
3174,3166
2217,2091
2824,3158
1983,2121
3210,2673
2646,2029
2077,2106
2164,2967
1951,3150
3189,3157
3360,2116
2585,2447
2281,3141
3150,2658
3346,2489
2144,2083
2049,1895
3292,2914
3190,2739
3190,3090
2856,3230
1877,2103
2400,2348
2625,2489
2590,2605
2176,1882
3160,3230
1826,2254
2502,2739
3362,1931
2839,2751
1944,2171
2091,2363
2216,2799
3174,2631
3292,3158
2512,1798
2334,1897
2392,3263
2289,2789
2180,2032
3229,2483
2998,2471
3192,2914
2187,1808
2138,2563
2725,1992
1808,3034
3222,3025
3321,2465
2542,3209
3159,2823
3378,2955
2627,3193
2816,1875
2962,2789
2536,2312
2673,2518
1858,3340
3253,3321
3310,2332
2644,2923
3244,2445
1858,2593
2864,2005
2702,3192
2578,2745
3253,2106
3223,3273
2197,2137
2082,2967
2473,3328
2407,2019
2529,3394
2884,2489
2365,2554
1891,2718
2674,2072
1957,2459
2697,2197
3111,2313
3421,3417
2830,2957
3245,1920
2657,2605
2117,1835
2112,3343
2708,3343
2694,2552
2117,2057
2490,2914
2405,2827
2339,2579
3332,2465
2365,3233
3292,2884
2525,2901
2018,2072
2972,3358
2706,3209
1807,1962
2003,2447
3436,2336
2561,3288
2844,2658
3342,3355
2409,2581
3403,2557
2764,2106
3223,2133
2464,2346
2839,2490
3318,1941
3057,2346
2407,2821
2407,2689
2606,2466
2696,3089
2886,3033
2760,2701
2606,2465
2675,2914
3152,2577
2884,2739
2915,3028
3080,2143
2797,2720
2440,2490
2077,1962
1895,3083
2443,2914
3379,3115
1830,2353
2674,2702
2839,3230
2824,2720
2583,2490
1795,3345
1942,1865
3263,2454
2923,2685
2533,2312
3318,3421
1871,1922
1794,2546
1794,2722
3397,1887
2116,2937
2580,2953
2180,2731
2764,1956
2793,2407
3189,2944
1824,2796
2018,2020
1792,2049
3310,1990
2658,2750
3212,2390
2473,2465
3251,1941
2915,2483
3339,2957
1887,2646
2674,3028
2548,3264
2561,3423
2987,2671
3397,2407
2730,2340
2473,1865
3093,2503
2229,2375
2856,3286
3028,2584
2839,2720
1870,2079
1943,2155
2443,3286
1793,2583
2674,3112
1858,1944
3207,2658
1978,2378
2606,2341
2400,2073
3180,1985
2051,2716
1902,3263
2951,2712
2513,2135
2068,2486
2471,2739
2037,2820
2846,2716
3244,2483
3072,2809
3308,2310
1858,2032
2839,2810
2037,3235
1978,2076
2083,2965
2967,1821
3111,2397
2767,3229
3230,2490
2529,3286
2932,2171
2162,2353
3384,3383
2193,2346
2832,3398
3321,1956
3318,2689
2138,2554
2664,2368
2685,2705
2708,2548
2797,3090
3111,2029
2526,2957
2053,2821
2663,3122
3344,3146
2823,3160
2553,2901
1985,1859
2850,2793
2517,3160
2530,2915
2140,2363
3398,2133
1966,2262
2077,2465
2721,2938
2839,2884
3159,2519
2255,2001
1929,2072
3288,3128
3318,2606
2832,3273
3230,2584
2400,2083
3230,3182
1861,2051
2556,3334
2802,2218
3332,3019
2106,2739
2751,2541
1794,1847
2113,2357
2542,2481
2423,2659
2112,2123
2582,3293
2125,1794
2718,2041
2591,2923
2481,2750
2796,2594
2803,1929
2043,2353
3151,3265
3222,2674
2481,2585
3403,2555
1942,2473
1966,2900
1808,2070
2944,2659
1978,2014
3272,2530
2998,2465
2135,2169
2432,3408
1829,2752
1944,2003
3243,2104
1901,2689
3394,2739
2139,2346
2674,2802
3011,2685
2027,2849
1942,2730
2281,3306
2461,2003
2593,3223
2002,2716
2830,2067
2489,2133
1813,3098
1865,2813
2218,3158
3209,2541
2085,2029
2998,1930
2922,2605
1808,2405
1829,1999
2378,1947
3158,3028
1861,2002
2864,2594
3180,2671
1929,2717
3318,2551
2062,2136
2362,2167
3321,1947
2451,2659
2443,2489
3159,2674
2135,2849
1887,2203
2849,2973
2407,2716
3222,2328
2944,2658
2203,1820
2730,2906
2770,2965
1893,1995
3190,2810
2502,2003
2674,3286
2252,1975
2627,2813
1793,3158
2585,2750
1813,2114
2037,2957
2577,2971
2264,2993
2824,2218
3403,2472
1929,2085
2077,3264
3084,2034
2233,2593
2469,2368
1953,2571
2117,2234
1965,2593
2606,2471
2053,3398
2767,3191
1944,1901
2824,3182
2606,2739
2720,3394
2519,2915
2341,3088
3321,2133
2502,2605
1935,2559
2169,2110
2446,2955
2176,2113
2839,3191
2027,1947
2466,2489
3157,2813
2998,2606
2721,2715
2409,3228
2497,2585
2717,1877
2932,2923
2246,2593
3289,3202
2605,2685
3105,2796
2454,2329
2467,2363
1858,2764
2793,1881
2121,2806
2073,2203
1888,2605
2824,3192
2529,2483
2674,3229
2037,2261
2839,2583
3292,2490
2059,3016
2673,2143
1904,3345
2114,2628
1863,2927
1893,2540
2461,2813
2839,2446
2851,1865
1944,1999
2502,3028
2730,3087
2030,2716
1813,2794
2526,2133
2517,2810
1799,2162
2530,2856
2037,2731
1953,2863
2579,1823
2915,2218
3232,1986
1978,2546
2728,2003
2049,2813
2075,2510
2599,2346
2469,2933
3360,2551
2165,2127
3166,3168
3287,2725
2864,1901
2548,3223
2490,2810
2451,2922
2843,3046
1902,2134
2811,2197
2625,2397
3288,3423
2909,2661
3107,2353
2158,2593
1949,2849
3301,2858
2053,3223
2415,2044
3150,3120
3263,2353
2176,2690
2606,2106
2049,1865
3342,2405
3304,2739
3223,3306
1868,2971
2516,2739
2762,3368
2859,2623
2839,3192
2746,2116
1815,1816
2530,3028
2583,3190
2944,2483
2802,2584
2590,2944
2651,2950
2687,3115
1800,1841
2461,3191
3159,2703
3019,3053
2717,1999
2882,3293
2519,2824
2106,2539
2746,2328
2143,2671
2433,2789
2481,2505
2502,1865
2720,2702
2730,3083
2116,2551
3111,2937
1898,2029
2119,1798
2624,2116
2157,1975
2140,2273
2548,2466
2882,3011
2072,2689
2675,2811
2049,2516
2526,3232
2802,3090
2067,2933
2739,3293
3378,2581
1875,2348
2516,2923
2440,2541
2062,2203
2445,2483
2021,2747
1904,1821
2849,1798
2023,2133
1897,3083
2530,2703
2623,2644
2785,2713
3310,2628
3074,2107
2692,3082
1895,2429
2340,1951
1965,2526
2739,3090
2114,1877
2767,3286
2534,1909
1978,3355
1931,2777
2004,1836
3405,2624
2989,2472
2502,2423
2443,3229
2212,3223
2516,2944
3271,3193
3028,3229
1858,3082
2837,2789
3223,2937
2027,3331
2864,2938
2711,2860
1992,2794
2823,2218
3011,2518
2860,1950
3112,2489
2859,2440
2532,2236
2767,2824
2159,2917
2159,1941
2834,2514
2695,3308
1892,2132
2624,2246
2698,3363
2735,3355
2449,1865
2010,2851
2051,2605
2538,2456
2158,2516
3286,2914
2162,1884
2951,2103
2433,1835
2445,2923
2112,3306
2833,2483
3085,1794
2998,2612
1798,2068
2451,2914
2730,2553
2827,2671
1943,3004
2675,2739
2839,3272
2739,2539
2027,2106
2533,2534
1793,2884
1978,2531
2708,2551
2705,2483
2612,2466
2882,2739
2923,2659
2696,2368
2704,2705
2429,3232
2211,2938
2590,2705
2606,3232
2684,2116
2583,2809
2767,2833
1950,2190
2746,3273
2675,2443
2923,2143
2117,2965
2701,2167
2032,2001
2837,2258
2451,2517
2851,2072
2728,3207
2218,2833
2850,2765
2368,2029
2558,3409
3159,3191
2818,1836
3228,2497
2558,2780
2037,2574
2612,2593
2845,3146
2213,2156
1887,2821
3344,2665
2655,2292
2542,2446
2846,3158
2747,2418
2243,1859
2023,3331
1936,2143
2083,2974
